business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
U001,0200769623,WAL-MAR in,2020-03-30 12:49:41.406250000,2020.0,1930632245.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,9585.24,0-15
U001,0200769623,WAL-MAR systems,2020-05-17 08:11:13.625000000,2020.0,1930806597.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,35238.574,0-15
U001,200726979,BJ'S  corporation,2020-04-08 00:43:29.968750000,2020.0,1930670660.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,538.293,0-15
U001,0200769623,WAL-MAR corp,2020-05-11 12:05:51.968750000,2020.0,1930802913.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,4361.938,0-15
U001,0200762301,C&S WH ,2020-05-22 00:33:16.609375000,2020.0,1930654415.0,2020-03-16 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAGD,25142.173,0-15
U001,0200793088,DEMOU co,2020-04-07 00:23:01.875000000,2020.0,1930671001.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,66343.011,0-15
U001,0200769623,WAL-MAR corp,2020-03-20 06:17:00.656250000,2020.0,1930611071.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,162.876,
U001,0200875006,KROGER corporation,2020-05-03 08:22:27.296875000,2020.0,1930793550.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,71707.783,0-15
U001,0200750051,ALBER foundation,2020-04-16 02:15:17.156250000,2020.0,1930714041.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,73625.594,0-15
U001,0200769623,WAL-MAR foundation,2020-04-28 11:19:45.500000000,2020.0,1930747475.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,11434.269,0-15
U001,0200789266,IMPERI trust,2020-04-03 06:07:44.250000000,2020.0,1930662021.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,16609.453,0-15
U001,0200704858,WAKE foundation,2020-04-16 15:02:46.562500000,2020.0,1930709463.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,9897.44,0-15
U001,0200762301,C&S WH corporation,2020-04-29 20:55:12.859375000,2020.0,1930778019.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,9714.88,0-15
U001,0200769623,WAL-MAR foundation,2020-05-28 10:00:51.937500000,2020.0,1930855836.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,3508.4769999999994,0-15
U001,0200769623,WAL-MAR us,2020-04-12 16:40:54.250000000,2020.0,1930653044.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,774.2769999999999,0-15
U001,0200752302,KROGER us,2020-04-02 03:07:31.734375000,2020.0,1930653403.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,26801.334,0-15
U001,0200526831,PERISH co,2020-04-18 08:57:31.078125000,2020.0,1930732804.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,62328.714,0-15
U001,0200769623,WAL-MAR ,2020-04-05 14:40:15.031250000,2020.0,1930654967.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,34407.24,0-15
U001,0200704045,RA us,2020-03-18 15:29:42.203125000,2020.0,1930586428.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAA8,63403.86499999999,0-15
U001,0200780383,MEIJ in,2020-04-22 04:59:51.625000000,2020.0,1930743917.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,54992.979999999996,0-15
U001,0200769623,WAL-MAR llc,2020-04-25 00:48:47.125000000,2020.0,1930724807.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,40312.314,0-15
U001,0200764795,SYSCO  us,2020-04-14 07:10:44.531250000,2020.0,1930689705.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,22774.367,0-15
U001,0200744019,TARG foundation,2020-05-24 04:32:28.000000000,2020.0,1930855312.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,20902.805,0-15
U001,0200762301,C&S WH corporation,2020-03-18 20:38:22.093750000,2020.0,1930575582.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAC6,8117.963,0-15
U001,0100031704,DELHAIZE trust,2020-05-01 04:47:38.437500000,2020.0,1930763571.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,21027.692,0-15
U001,0200779906,BOZZU in,2020-05-17 03:44:55.718750000,2020.0,1930829372.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,65497.495,0-15
CA02,0140104423,METRO  associates,2020-05-13 10:57:51.625000000,2020.0,2960629789.0,2020-04-28 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,202994.47,0-15
U001,0200573068,GROCE trust,2020-04-15 02:35:55.437500000,2020.0,1930699655.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,4679.857,0-15
U001,0200769623,WAL-MAR llc,2020-03-27 11:52:02.250000000,2020.0,1930585473.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,30362.171,0-15
U001,0200769623,WAL-MAR llc,2020-03-16 03:15:54.156250000,2020.0,1930606018.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,387.49199999999996,
U001,0200706844,WINC trust,2020-05-23 15:52:01.875000000,2020.0,1930803631.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,27215.636000000002,16-30
U001,0200772670,ASSOCIAT ,2020-04-21 14:52:22.218750000,2020.0,1930738130.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAU5,38728.858,0-15
U001,0200743123,KROGER ,2020-05-13 13:28:32.125000000,2020.0,1930822646.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,95589.72499999999,0-15
U001,0200769623,WAL-MAR systems,2020-03-30 05:35:24.812500000,2020.0,1930606304.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,50620.122,0-15
CA02,0140104429,COSTCO systems,2020-04-17 16:21:07.687500000,2020.0,2960625096.0,2020-03-31 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,19812.45,0-15
U001,0200739006,AL associates,2020-04-15 16:56:01.125000000,2020.0,1930677129.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,6295.121,0-15
U001,0200744019,TARG systems,2020-04-15 04:08:34.625000000,2020.0,1930693654.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,21061.978,0-15
U001,0200772595,SAFEW ,2020-04-17 01:33:53.345703125,2020.0,1930733321.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,88749.269,0-15
U001,0200761734,H E BUT systems,2020-03-19 20:49:14.234375000,2020.0,1930585561.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,10255.475999999999,0-15
U001,0200772670,ASSOCIAT corporation,2020-04-11 23:41:28.343750000,2020.0,1930693118.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAU5,21203.825999999997,0-15
U001,0200703398,NEX systems,2020-03-18 04:55:30.156250000,2020.0,1930604768.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,91.476,
U001,0200752302,KROGER systems,2020-05-19 07:53:24.312500000,2020.0,1930847481.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,67709.81,0-15
U001,0200749782,KROG in,2020-04-26 15:06:06.250000000,2020.0,1930764371.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,1667.785,0-15
CA02,0140104423,METRO  in,2020-03-20 04:34:12.500000000,2020.0,2960618779.0,2020-03-06 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-09 00:00:00.000000000,CA10,90922.96,0-15
U001,0200769623,WAL-MAR llc,2020-05-29 17:10:59.312500000,2020.0,1930847477.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,10936.478,0-15
U001,0200275115,SHAWS  corporation,2020-05-22 18:40:38.664062500,2020.0,1930863270.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,101358.80999999998,0-15
U001,0200936373,SUPE us,2020-05-23 03:47:07.718750000,2020.0,1930653539.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,9542.182999999999,0-15
U001,0200726979,BJ'S  us,2020-03-28 10:36:09.906250000,2020.0,1930627626.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,19274.045,0-15
U001,0200706844,WINC systems,2020-06-07 21:40:38.375000000,2020.0,1930861461.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,13883.918999999998,16-30
U001,0200769623,WAL-MAR us,2020-05-17 09:47:25.531250000,2020.0,1930880538.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,339.542,
U001,0200794332,COST ,2020-03-26 16:15:26.683593750,2020.0,1930629625.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAAX,14389.997999999998,0-15
U001,0200795490,HY -  corporation,2020-04-19 16:43:59.031250000,2020.0,1930724178.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,34796.712999999996,0-15
U001,0200759878,SA trust,2020-05-18 20:48:51.156250000,2020.0,1930827059.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAH4,9849.307999999999,0-15
U001,0200704045,RA trust,2020-04-30 17:27:38.593750000,2020.0,1930780371.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,3866.814,0-15
U001,0200704045,RA associates,2020-04-07 07:04:43.468750000,2020.0,1930668373.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,12640.956999999999,0-15
U001,0200792293,UNIFIE corp,2020-06-01 20:30:26.250000000,2020.0,1930873486.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,493.7029999999999,0-15
U001,0200762301,C&S WH systems,2020-05-17 07:55:49.593750000,2020.0,1930621065.0,2020-03-09 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAGD,1343.461,0-15
U001,100031704,DELHAIZE foundation,2020-05-23 14:35:59.781250000,2020.0,1930857063.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,54305.573,0-15
U001,0200762301,C&S WH ,2020-06-15 07:56:24.140625000,2020.0,1930774049.0,2020-04-09 00:00:00.000000000,2020-06-13 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAGD,19002.375,0-15
U001,0200769623,WAL-MAR systems,2020-04-25 03:23:36.125000000,2020.0,1930730051.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,30445.876999999997,0-15
U001,0200382900,J & J  co,2020-05-30 19:00:42.312500000,2020.0,1930858686.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,61111.87599999999,0-15
U001,0200711029,WEGMAN us,2020-04-09 10:58:09.500000000,2020.0,1930621002.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,59165.218,16-30
U001,0200769623,WAL-MAR us,2020-04-14 12:06:27.062500000,2020.0,1930731231.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,440.76899999999995,
U001,0200762301,C&S WH foundation,2020-04-02 22:30:12.562500000,2020.0,1930648484.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,13682.556999999999,0-15
U001,0200725421,BEN  systems,2020-04-07 16:38:52.468750000,2020.0,1930664261.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,32384.918999999998,0-15
U001,0200229974,DARDEN D trust,2020-03-20 23:10:44.906250000,2020.0,1930586755.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,13013.805,0-15
U001,CCU013,KRAFT F corporation,2020-05-02 05:10:44.250000000,2020.0,1930689909.0,2020-03-23 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAX2,16666.257999999998,31-45
U001,200761734,H E BUT ,2020-05-23 17:05:47.210937500,2020.0,1930673540.0,2020-03-21 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAGD,2074.947,
U001,200769623,WAL-MAR co,2020-05-21 00:35:01.125000000,2020.0,1930846630.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,14730.057999999997,0-15
U001,200778870,C corporation,2020-04-16 08:40:14.625000000,2020.0,1930688442.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,15714.776,0-15
U001,200743123,KROGER corporation,2020-04-15 11:10:28.687500000,2020.0,1930713209.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,36578.024,0-15
U001,0200733702,HENR trust,2020-05-20 19:49:27.968750000,2020.0,1930844146.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,30176.824999999997,0-15
U001,0200792734,MDV/ ,2020-04-08 04:50:13.875000000,2020.0,1930665787.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,26199.796,0-15
U001,0200769623,WAL-MAR co,2020-04-06 09:36:55.562500000,2020.0,1930651359.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,2301.089,0-15
U001,0200704045,RA ,2020-04-02 03:49:07.515625000,2020.0,1930655345.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,14031.766,0-15
U001,0200729290,KROGER ,2020-05-11 07:09:41.875000000,2020.0,1930815251.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,2104.984,0-15
U013,0140103713,PRIM llc,2020-05-16 20:17:02.531250000,2020.0,1991841541.0,2020-04-12 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAVE,7064.82,0-15
U001,0200769623,WAL-MAR systems,2020-04-26 11:55:40.187500000,2020.0,1930718486.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,1328.74,0-15
U001,0200769623,WAL-MAR in,2020-03-22 09:31:02.750000000,2020.0,1930580011.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,1076.789,0-15
U001,0200705742,DOT corp,2020-04-18 15:23:05.000000000,2020.0,1930665160.0,2020-03-20 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAAW,23494.835,
U001,0200353024,DECA associates,2020-04-14 16:57:47.812500000,2020.0,1930762060.0,2020-04-08 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,483.58799999999997,
U001,0200794332,COST llc,2020-05-20 02:34:06.062500000,2020.0,1930845213.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAAX,10698.569,0-15
U001,0200769623,WAL-MAR trust,2020-04-07 01:56:14.375000000,2020.0,1930649289.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,3243.422,0-15
U001,0200769623,WAL-MAR corporation,2020-04-23 11:10:29.562500000,2020.0,1930732442.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,22028.118,0-15
U001,200891601,POWE co,2020-04-30 16:17:21.750000000,2020.0,1930654882.0,2020-03-20 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAD5,62596.799999999996,0-15
U001,0200772670,ASSOCIAT in,2020-04-12 07:08:32.937500000,2020.0,1930688579.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAU5,6336.12,0-15
U001,0200762301,C&S WH llc,2020-03-21 17:06:28.156250000,2020.0,1930597350.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAC6,28556.198999999997,0-15
U001,0200759878,SA co,2020-04-29 05:30:50.562500000,2020.0,1930784032.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,36034.635,
U001,0200331749,SYSC in,2020-04-30 08:24:00.250000000,2020.0,1930732934.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,5941.782,0-15
U001,0200744019,TARG corporation,2020-04-26 10:05:40.687500000,2020.0,1930738342.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,8344.777,0-15
U001,200741174,M B  associates,2020-04-15 13:07:03.406250000,2020.0,1930625368.0,2020-03-11 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-11 00:00:00.000000000,NA32,36714.397999999994,0-15
U001,0200769623,WAL-MAR co,2020-04-12 15:55:33.000000000,2020.0,1930685464.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,2846.074,0-15
U001,0200229974,DARDEN D us,2020-04-28 18:42:24.000000000,2020.0,1930772714.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,10082.967999999999,0-15
U001,0200794332,COST associates,2020-03-29 07:43:50.765625000,2020.0,1930637241.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAAX,4552.303,0-15
CA02,0140106408,WAL-M us,2020-04-13 22:00:34.375000000,2020.0,2960627117.0,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-12 00:00:00.000000000,CA10,83471.67,16-30
U001,0200769623,WAL-MAR trust,2020-03-30 05:39:07.937500000,2020.0,1930623117.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,25686.345999999998,0-15
U001,0200769623,WAL-MAR corp,2020-04-03 01:31:52.531250000,2020.0,1930646061.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,8750.231,0-15
U001,0200769623,WAL-MAR llc,2020-03-22 22:17:18.187500000,2020.0,1930648336.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,380.709,
U001,0200732755,KROGER ,2020-05-12 12:57:17.875000000,2020.0,1930821943.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,67294.35299999999,0-15
U001,0200769623,WAL-MAR corporation,2020-05-25 05:15:52.937500000,2020.0,1930854177.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAH4,13345.024,0-15
CA02,0140104409,LOB co,2020-04-26 05:00:02.656250000,2020.0,2960627473.0,2020-04-13 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,72729.43,0-15
U001,0200706844,WINC associates,2020-04-01 12:23:36.625000000,2020.0,1930567193.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,18566.106999999996,16-30
U001,0200762301,C&S WH corporation,2020-05-08 07:13:36.546875000,2020.0,1930584615.0,2020-03-02 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAGD,12529.062,0-15
CA02,0140106099,SOCIETE  foundation,2020-04-22 20:17:34.875000000,2020.0,2960625277.0,2020-04-01 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-04-03 00:00:00.000000000,CA10,52211.1,0-15
U001,0200769623,WAL-MAR ,2020-05-03 08:55:13.531250000,2020.0,1930789111.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,2382.66,0-15
CA02,0140104429,COSTCO corp,2020-04-02 11:38:40.593750000,2020.0,2960621414.0,2020-03-16 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-18 00:00:00.000000000,CA10,2201.38,0-15
U001,0200762301,C&S WH systems,2020-03-30 10:34:30.296875000,2020.0,1930642275.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAC6,7192.101,0-15
U001,0200794332,COST in,2020-04-12 01:59:57.937500000,2020.0,1930690154.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAAX,10340.784999999998,0-15
U001,0100031704,DELHAIZE in,2020-04-05 18:58:09.250000000,2020.0,1930668588.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,77066.31099999999,0-15
U001,0200803720,DEC foundation,2020-03-14 15:11:27.125000000,2020.0,1930614056.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,373.17,
U001,0200661137,AFFI in,2020-05-05 08:49:07.125000000,2020.0,1930793943.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAA8,6695.031,0-15
U001,0200782001,GORDO systems,2020-04-14 21:35:50.078125000,2020.0,1930633928.0,2020-03-12 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-12 00:00:00.000000000,NA32,40474.195999999996,0-15
U001,0200700919,US  co,2020-05-06 00:49:14.250000000,2020.0,1930794560.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,34599.768,0-15
U001,0200799538,UNITE foundation,2020-05-22 04:15:04.625000000,2020.0,1930813586.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,59333.40699999999,16-30
U001,0200152991,JET foundation,2020-04-04 15:42:34.125000000,2020.0,1930646211.0,2020-03-12 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAD1,693.2379999999999,0-15
U001,0200418007,AM llc,2020-03-22 10:43:33.843750000,2020.0,1930596082.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,113228.136,0-15
CA02,0140106408,WAL-M ,2020-06-05 17:47:20.500000000,2020.0,2960632188.0,2020-05-04 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-05-04 00:00:00.000000000,CA10,38400.15,16-30
U001,0200936373,SUPE associates,2020-04-12 12:15:35.531250000,2020.0,1930701201.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,9878.679999999998,0-15
U001,0200726979,BJ'S  co,2020-04-26 13:00:51.703125000,2020.0,1930782800.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,343.11899999999997,
U001,0200769623,WAL-MAR ,2020-04-05 23:48:09.875000000,2020.0,1930660576.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,7458.716999999999,0-15
U001,0200769623,WAL-MAR associates,2020-03-25 18:49:57.125000000,2020.0,1930610150.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,9748.193,0-15
U001,0200900909,SYSCO foundation,2020-04-10 05:31:32.187500000,2020.0,1930599645.0,2020-03-04 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-04 00:00:00.000000000,NA32,5093.3679999999995,0-15
U001,0200780849,LAUREL ,2020-05-24 12:39:32.875000000,2020.0,1930880507.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,17663.422,0-15
CA02,0140104423,METRO  systems,2020-03-25 03:45:18.406250000,2020.0,2960619863.0,2020-03-11 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-14 00:00:00.000000000,CA10,102758.21,0-15
U001,0200799180,CHEN in,2020-03-26 02:05:11.500000000,2020.0,1930598501.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,47709.242,0-15
U001,0200386051,W H foundation,2020-05-19 03:42:19.875000000,2020.0,1930814836.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,18106.108999999997,0-15
